"","ID","Origin","State","Funcide","Host","Year","N_iso_perfield","bos","pico","tetra","TM"
"2006",2207,"FF","NE",NA,"soybeans",2015,13,NA,NA,NA,NA
"2007",2208,"FF","NE",NA,"soybeans",2015,13,NA,NA,NA,NA
"2008",2209,"FF","NE",NA,"soybeans",2015,13,NA,NA,NA,NA
"2009",2210,"FF","NE",NA,"soybeans",2015,13,NA,NA,NA,NA
"2010",2211,"FF","MI",NA,"soybeans",2015,9,NA,NA,NA,NA
"2011",2212,"FF","MI",NA,"soybeans",2015,9,NA,NA,NA,NA
"2012",2213,"FF","MI",NA,"soybeans",2015,9,NA,NA,NA,NA
"2013",2214,"FF","MI",NA,"soybeans",2015,9,NA,NA,NA,NA
"2014",2215,"FF","MI",NA,"soybeans",2015,9,NA,NA,NA,NA
"2015",2216,"FF","MI",NA,"soybeans",2015,9,NA,NA,NA,NA
"2016",2217,"FF","MI",NA,"soybeans",2015,9,NA,NA,NA,NA
"2017",2218,"FF","MI",NA,"soybeans",2015,9,NA,NA,NA,NA
"2018",2219,"FF","MI",NA,"soybeans",2015,9,NA,NA,NA,NA
"2019",2220,"FF","MI",NA,"soybeans",2015,12,1,0,0,1
"2020",2221,"FF","MI",NA,"soybeans",2015,12,NA,NA,NA,NA
"2021",2222,"FF","MI",NA,"soybeans",2015,12,0,0,0,1
"2022",2223,"FF","MI",NA,"soybeans",2015,12,NA,NA,NA,1
"2023",2224,"FF","MI",NA,"soybeans",2015,12,NA,NA,NA,NA
"2024",2225,"FF","MI",NA,"soybeans",2015,12,NA,NA,NA,NA
"2025",2226,"FF","MI",NA,"soybeans",2015,12,NA,NA,NA,NA
"2026",2227,"FF","MI",NA,"soybeans",2015,12,NA,NA,NA,NA
"2027",2228,"FF","MI",NA,"soybeans",2015,12,NA,NA,NA,NA
"2028",2229,"FF","MI",NA,"soybeans",2015,12,NA,NA,NA,NA
"2029",2230,"FF","MI",NA,"soybeans",2015,12,NA,NA,NA,NA
"2030",2231,"FF","MI",NA,"soybeans",2015,12,NA,NA,NA,NA
"2031",2232,"FF","MI",NA,"soybeans",2015,15,NA,NA,NA,NA
"2032",2233,"FF","MI",NA,"soybeans",2015,15,NA,NA,NA,NA
"2033",2234,"FF","MI",NA,"soybeans",2015,15,NA,NA,NA,NA
"2034",2235,"FF","MI",NA,"soybeans",2015,15,NA,NA,NA,NA
"2035",2236,"FF","MI",NA,"soybeans",2015,15,NA,NA,NA,NA
"2036",2237,"FF","MI",NA,"soybeans",2015,15,NA,NA,NA,NA
"2037",2238,"FF","MI",NA,"soybeans",2015,15,NA,NA,NA,NA
"2038",2239,"FF","MI",NA,"soybeans",2015,15,NA,NA,NA,NA
"2039",2240,"FF","MI",NA,"soybeans",2015,15,NA,NA,NA,NA
"2040",2241,"FF","MI",NA,"soybeans",2015,15,NA,NA,NA,NA
"2041",2242,"FF","MI",NA,"soybeans",2015,15,NA,NA,NA,NA
"2042",2243,"FF","MI",NA,"soybeans",2015,15,NA,NA,NA,NA
"2043",2244,"FF","MI",NA,"soybeans",2015,15,NA,NA,NA,NA
"2044",2245,"FF","MI",NA,"soybeans",2015,15,NA,NA,NA,NA
"2045",2246,"FF","MI",NA,"soybeans",2015,15,NA,NA,NA,NA
"2046",2247,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2047",2248,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2048",2249,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2049",2250,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2050",2251,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2051",2252,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2052",2253,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2053",2254,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2054",2255,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2055",2256,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2056",2257,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2057",2258,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2058",2259,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2059",2260,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2060",2261,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2061",2262,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2062",2263,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2063",2264,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2064",2265,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2065",2266,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2066",2267,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2067",2268,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2068",2269,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2069",2270,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2070",2271,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2071",2272,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2072",2273,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2073",2274,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2074",2275,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2075",2276,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2076",2277,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2077",2278,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2078",2279,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2079",2280,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2080",2281,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2081",2282,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2082",2283,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2083",2284,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2084",2285,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2085",2286,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2086",2287,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2087",2288,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2088",2289,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2089",2290,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2090",2291,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2091",2292,"FFT","MI","picoxystrobin","soybeans",2015,56,NA,NA,NA,NA
"2092",2293,"FFT","MI","boscalid","soybeans",2015,56,NA,NA,NA,NA
"2093",2294,"FFT","MI","boscalid","soybeans",2015,56,NA,NA,NA,NA
"2094",2295,"FFT","MI","boscalid","soybeans",2015,56,NA,NA,NA,NA
"2095",2296,"FFT","MI","boscalid","soybeans",2015,56,NA,NA,NA,NA
"2096",2297,"FFT","MI","boscalid","soybeans",2015,56,NA,NA,NA,NA
"2097",2298,"FFT","MI","boscalid","soybeans",2015,56,NA,NA,NA,NA
"2098",2299,"FFT","MI","boscalid","soybeans",2015,56,NA,NA,NA,NA
"2099",2300,"FFT","MI","boscalid","soybeans",2015,56,NA,NA,NA,NA
"2100",2301,"FFT","MI","boscalid","soybeans",2015,56,NA,NA,NA,NA
"2101",2302,"FFT","MI","boscalid","soybeans",2015,56,NA,NA,NA,NA
"2102",2303,"FF","MI",NA,"soybeans",2015,17,NA,NA,NA,NA
"2103",2304,"FF","MI",NA,"soybeans",2015,17,NA,NA,NA,NA
"2104",2305,"FF","MI",NA,"soybeans",2015,17,NA,NA,NA,NA
"2105",2306,"FF","MI",NA,"soybeans",2015,17,NA,NA,NA,NA
"2106",2307,"FF","MI",NA,"soybeans",2015,17,NA,NA,NA,NA
"2107",2308,"FF","MI",NA,"soybeans",2015,17,NA,NA,NA,NA
"2108",2309,"FF","MI",NA,"soybeans",2015,17,NA,NA,NA,NA
"2109",2310,"FF","MI",NA,"soybeans",2015,17,NA,NA,NA,NA
"2110",2311,"FF","MI",NA,"soybeans",2015,17,NA,NA,NA,NA
"2111",2312,"FF","MI",NA,"soybeans",2015,17,NA,NA,NA,NA
"2112",2313,"FF","MI",NA,"soybeans",2015,17,NA,NA,NA,NA
"2113",2314,"FF","MI",NA,"soybeans",2015,17,NA,NA,NA,NA
"2114",2315,"FF","MI",NA,"soybeans",2015,17,NA,NA,NA,NA
"2115",2316,"FF","MI",NA,"soybeans",2015,17,NA,NA,NA,NA
"2116",2317,"FF","MI",NA,"soybeans",2015,17,NA,NA,NA,NA
"2117",2318,"FF","MI",NA,"soybeans",2015,17,NA,NA,NA,NA
"2118",2319,"FF","MI",NA,"soybeans",2015,17,NA,NA,NA,NA
"2119",2320,"FF","MI",NA,"soybeans",2015,11,0,0,1,1
"2120",2321,"FF","MI",NA,"soybeans",2015,11,NA,NA,NA,NA
"2121",2322,"FF","MI",NA,"soybeans",2015,11,NA,NA,NA,NA
"2122",2323,"FF","MI",NA,"soybeans",2015,11,NA,NA,NA,NA
"2123",2324,"FF","MI",NA,"soybeans",2015,11,NA,NA,NA,NA
"2124",2325,"FF","MI",NA,"soybeans",2015,11,NA,NA,NA,NA
"2125",2326,"FF","MI",NA,"soybeans",2015,11,NA,NA,NA,NA
"2126",2327,"FF","MI",NA,"soybeans",2015,11,NA,NA,NA,NA
"2127",2328,"FF","MI",NA,"soybeans",2015,11,NA,NA,NA,NA
"2128",2329,"FF","MI",NA,"soybeans",2015,11,NA,NA,NA,NA
"2129",2330,"FF","MI",NA,"soybeans",2015,11,NA,NA,NA,NA
"2130",2331,"FF","MI",NA,"soybeans",2015,12,NA,NA,NA,NA
"2131",2332,"FF","MI",NA,"soybeans",2015,12,NA,NA,NA,NA
"2132",2333,"FF","MI",NA,"soybeans",2015,12,NA,NA,NA,NA
"2133",2334,"FF","MI",NA,"soybeans",2015,12,NA,NA,NA,NA
"2134",2335,"FF","MI",NA,"soybeans",2015,12,NA,NA,NA,NA
"2135",2336,"FF","MI",NA,"soybeans",2015,12,NA,NA,NA,NA
"2136",2337,"FF","MI",NA,"soybeans",2015,12,NA,NA,NA,NA
"2137",2338,"FF","MI",NA,"soybeans",2015,12,NA,NA,NA,NA
"2138",2339,"FF","MI",NA,"soybeans",2015,12,NA,NA,NA,NA
"2139",2340,"FF","MI",NA,"soybeans",2015,12,NA,NA,NA,NA
"2140",2341,"FF","MI",NA,"soybeans",2015,12,NA,NA,NA,NA
"2141",2342,"FF","MI",NA,"soybeans",2015,12,NA,NA,NA,NA
"2142",2343,"FFT","IA","No_info","soybeans",2015,1,NA,NA,NA,NA
"2143",2344,"FFT","IA","No_info","soybeans",2015,1,NA,NA,NA,NA
"2144",2345,"FFT","IA","No_info","soybeans",2015,2,NA,NA,NA,NA
"2145",2346,"FFT","IA","No_info","soybeans",2015,2,NA,NA,NA,NA
"2146",2347,"FFT","IA","No_info","soybeans",2015,5,NA,NA,NA,NA
"2147",2348,"FFT","IA","No_info","soybeans",2015,5,NA,NA,NA,NA
"2148",2349,"FFT","IA","No_info","soybeans",2015,5,NA,NA,NA,NA
"2149",2350,"FFT","IA","No_info","soybeans",2015,5,NA,NA,NA,NA
"2150",2351,"FFT","IA","No_info","soybeans",2015,5,NA,NA,NA,NA
"2151",2352,"FFT","IA","No_info","soybeans",2015,10,NA,NA,NA,NA
"2152",2353,"FFT","IA","No_info","soybeans",2015,10,NA,NA,NA,NA
"2153",2354,"FFT","IA","No_info","soybeans",2015,10,NA,NA,NA,NA
"2154",2355,"FFT","IA","No_info","soybeans",2015,10,NA,NA,NA,NA
"2155",2356,"FFT","IA","No_info","soybeans",2015,10,NA,NA,NA,NA
"2156",2357,"FFT","IA","No_info","soybeans",2015,10,NA,NA,NA,NA
"2157",2358,"FFT","IA","No_info","soybeans",2015,10,NA,NA,NA,NA
"2158",2359,"FFT","IA","No_info","soybeans",2015,10,NA,NA,NA,NA
"2159",2360,"FFT","IA","No_info","soybeans",2015,10,NA,NA,NA,NA
"2160",2361,"FFT","IA","No_info","soybeans",2015,10,NA,NA,NA,NA
"2161",2362,"FF","IA","propiconazole + azoxystrobin","soybeans",2015,10,0,0,1,1
"2162",2363,"FF","IA","propiconazole + azoxystrobin","soybeans",2015,10,NA,NA,NA,NA
"2163",2364,"FF","IA","propiconazole + azoxystrobin","soybeans",2015,10,NA,NA,NA,NA
"2164",2365,"FF","IA","propiconazole + azoxystrobin","soybeans",2015,10,NA,NA,NA,NA
"2165",2366,"FF","IA","propiconazole + azoxystrobin","soybeans",2015,10,NA,NA,NA,NA
"2166",2367,"FF","IA","propiconazole + azoxystrobin","soybeans",2015,10,NA,NA,NA,NA
"2167",2368,"FF","IA","propiconazole + azoxystrobin","soybeans",2015,10,NA,NA,NA,NA
"2168",2369,"FF","IA","propiconazole + azoxystrobin","soybeans",2015,10,NA,NA,NA,NA
"2169",2370,"FF","IA","propiconazole + azoxystrobin","soybeans",2015,10,NA,NA,NA,NA
"2170",2371,"FF","IA","propiconazole + azoxystrobin","soybeans",2015,10,NA,NA,NA,NA
"2171",2372,"FF","IA","picoxystrobin","soybeans",2015,10,NA,NA,NA,NA
"2172",2373,"FF","IA","picoxystrobin","soybeans",2015,10,NA,NA,NA,NA
"2173",2374,"FF","IA","picoxystrobin","soybeans",2015,10,NA,NA,NA,NA
"2174",2375,"FF","IA","picoxystrobin","soybeans",2015,10,NA,NA,NA,NA
"2175",2376,"FF","IA","picoxystrobin","soybeans",2015,10,NA,NA,NA,NA
"2176",2377,"FF","IA","picoxystrobin","soybeans",2015,10,NA,NA,NA,NA
"2177",2378,"FF","IA","picoxystrobin","soybeans",2015,10,NA,NA,NA,NA
"2178",2379,"FF","IA","picoxystrobin","soybeans",2015,10,NA,NA,NA,NA
"2179",2380,"FF","IA","picoxystrobin","soybeans",2015,10,NA,NA,NA,NA
"2180",2381,"FF","IA","picoxystrobin","soybeans",2015,10,NA,NA,NA,NA
"2181",2382,"FFT","WI","thiophanate_methyl","soybeans",2015,11,NA,NA,NA,NA
"2182",2383,"FFT","WI",NA,"soybeans",2015,11,1,1,0,0
"2183",2384,"FFT","WI","picoxystrobin","soybeans",2015,11,0,1,0,0
"2184",2385,"FFT","WI","boscalid","soybeans",2015,11,0,0,1,1
"2185",2386,"FFT","WI","thiophanate_methyl","soybeans",2015,11,1,0,0,1
"2186",2387,"FFT","WI",NA,"soybeans",2015,11,NA,NA,NA,NA
"2187",2388,"FFT","WI","thiophanate_methyl","soybeans",2015,11,0,0,0,1
"2188",2389,"FFT","WI","picoxystrobin","soybeans",2015,11,NA,NA,NA,NA
"2189",2390,"FFT","WI","thiophanate_methyl","soybeans",2015,11,0,0,0,1
"2190",2391,"FFT","WI","boscalid","soybeans",2015,11,NA,NA,NA,NA
"2191",2392,"FFT","WI","boscalid","soybeans",2015,11,NA,NA,NA,NA
"2192",2393,"FF","WI","unknown","soybeans",2015,10,NA,NA,NA,NA
"2193",2394,"FF","WI","unknown","soybeans",2015,10,NA,NA,NA,NA
"2194",2395,"FF","WI","unknown","soybeans",2015,10,NA,NA,NA,NA
"2195",2396,"FF","WI","unknown","soybeans",2015,10,NA,NA,NA,NA
"2196",2397,"FF","WI","unknown","soybeans",2015,10,NA,NA,NA,NA
"2197",2398,"FF","WI","unknown","soybeans",2015,10,NA,NA,NA,NA
"2198",2399,"FF","WI","unknown","soybeans",2015,10,NA,NA,NA,NA
"2199",2400,"FF","WI","unknown","soybeans",2015,10,NA,NA,NA,NA
"2200",2401,"FF","WI","unknown","soybeans",2015,10,NA,NA,NA,NA
"2201",2402,"FF","WI","unknown","soybeans",2015,10,NA,NA,NA,NA
"2202",2403,"FF","WI","unknown","soybeans",2015,2,NA,NA,NA,NA
"2203",2404,"FF","WI","unknown","soybeans",2015,2,NA,NA,NA,NA
"2204",2405,"FF","WI","picoxystrobin","soybeans",2015,2,NA,NA,NA,NA
"2205",2406,"FF","WI","picoxystrobin","soybeans",2015,2,NA,NA,NA,NA
"2206",2407,"FF","WI","picoxystrobin","soybeans",2015,10,0,1,0,0
"2207",2408,"FF","WI","picoxystrobin","soybeans",2015,10,0,0,0,0
"2208",2409,"FF","WI","picoxystrobin","soybeans",2015,10,NA,NA,NA,NA
"2209",2410,"FF","WI","picoxystrobin","soybeans",2015,10,NA,NA,NA,NA
"2210",2411,"FF","WI","picoxystrobin","soybeans",2015,10,NA,NA,NA,NA
"2211",2412,"FF","WI","picoxystrobin","soybeans",2015,10,NA,NA,NA,NA
"2212",2413,"FF","WI","picoxystrobin","soybeans",2015,10,NA,NA,NA,NA
"2213",2414,"FF","WI","picoxystrobin","soybeans",2015,10,NA,NA,NA,NA
"2214",2415,"FF","WI","picoxystrobin","soybeans",2015,10,NA,NA,NA,NA
"2215",2416,"FF","WI","picoxystrobin","soybeans",2015,10,NA,NA,NA,NA
"2216",2417,"FF","GO",NA,"soybeans",2010,NA,NA,NA,NA,NA
"2217",2418,"FF","GO",NA,"soybeans",2010,NA,NA,NA,NA,NA
"2218",2419,"FF","GO",NA,"soybeans",2010,NA,NA,NA,NA,NA
"2219",2420,"FF","GO",NA,"soybeans",2010,NA,NA,NA,NA,NA
"2220",2421,"FF","GO",NA,"soybeans",2010,NA,NA,NA,NA,NA
"2221",2422,"FF","GO",NA,"soybeans",2010,NA,NA,NA,NA,NA
"2222",2423,"FF","GO",NA,"soybeans",2010,NA,NA,NA,NA,NA
"2223",2424,"FF","GO",NA,"soybeans",2010,NA,NA,NA,NA,NA
"2224",2425,"FF","GO",NA,"soybeans",2010,NA,NA,NA,NA,NA
"2225",2426,"FF","GO",NA,"soybeans",2010,NA,NA,NA,NA,NA
"2226",2427,"FF","MG",NA,"soybeans",2009,NA,NA,NA,NA,NA
"2227",2428,"FF","MG",NA,"soybeans",2009,NA,NA,NA,NA,NA
"2228",2429,"FF","MG",NA,"soybeans",2009,NA,NA,NA,NA,NA
"2229",2430,"FF","MG",NA,"soybeans",2009,NA,NA,NA,NA,NA
"2230",2431,"FF","MG",NA,"soybeans",2009,NA,NA,NA,NA,NA
"2231",2432,"FF","MG",NA,"soybeans",2009,NA,NA,NA,NA,NA
"2232",2433,"FF","BA",NA,"soybeans",2010,NA,NA,NA,NA,NA
"2233",2434,"FF","BA",NA,"soybeans",2010,NA,NA,NA,NA,NA
"2234",2435,"FF","BA",NA,"soybeans",2010,NA,NA,NA,NA,NA
"2235",2436,"FF","BA",NA,"soybeans",2010,NA,NA,NA,NA,NA
"2236",2437,"FF","BA",NA,"soybeans",2010,NA,NA,NA,NA,NA
"2237",2438,"FF","BA",NA,"soybeans",2010,NA,NA,NA,NA,NA
"2238",2439,"FF","BA",NA,"soybeans",2010,NA,NA,NA,NA,NA
"2239",2440,"FF","BA",NA,"soybeans",2010,NA,NA,NA,NA,NA
"2240",2441,"FF","SC",NA,"soybeans",2014,NA,NA,NA,NA,NA
"2241",2442,"FF","BA",NA,"drybeans",2011,NA,NA,NA,NA,NA
"2242",2443,"FF","GO",NA,"drybeans",2011,NA,NA,NA,NA,NA
"2243",2444,"FF","GO",NA,"drybeans",2011,NA,NA,NA,NA,NA
"2244",2445,"FF","GO",NA,"drybeans",2011,NA,NA,NA,NA,NA
"2245",2446,"FF","GO",NA,"drybeans",2011,NA,NA,NA,NA,NA
"2246",2447,"FF","GO",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2247",2448,"FF","GO",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2248",2449,"FF","GO",NA,"drybeans",2010,NA,0,1,0,1
"2249",2450,"FF","GO",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2250",2451,"FF","GO",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2251",2452,"FF","GO",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2252",2453,"FF","GO",NA,"drybeans",2010,NA,0,1,1,1
"2253",2454,"FF","GO",NA,"drybeans",2011,NA,NA,NA,NA,NA
"2254",2455,"FF","GO",NA,"drybeans",2011,NA,NA,NA,NA,NA
"2255",2456,"FF","GO",NA,"drybeans",2011,NA,NA,NA,NA,NA
"2256",2457,"FF","GO",NA,"drybeans",2011,NA,NA,NA,NA,NA
"2257",2458,"FF","GO",NA,"drybeans",2011,NA,NA,NA,NA,NA
"2258",2459,"FF","GO",NA,"drybeans",2011,NA,NA,NA,NA,NA
"2259",2460,"FF","MT",NA,"drybeans",2011,NA,NA,NA,NA,NA
"2260",2461,"FF","MT",NA,"drybeans",2011,NA,NA,NA,NA,NA
"2261",2462,"FF","MG",NA,"drybeans",2011,NA,NA,NA,NA,NA
"2262",2463,"FF","MG",NA,"drybeans",NA,NA,NA,NA,NA,NA
"2263",2464,"FF","MG",NA,"drybeans",NA,NA,NA,NA,NA,NA
"2264",2465,"FF","MG",NA,"drybeans",NA,NA,NA,NA,NA,NA
"2265",2466,"FF","MG",NA,"drybeans",NA,NA,NA,NA,NA,NA
"2266",2467,"FF","MG",NA,"drybeans",NA,NA,NA,NA,NA,NA
"2267",2468,"FF","MG",NA,"drybeans",NA,NA,NA,NA,NA,NA
"2268",2469,"FF","MG",NA,"drybeans",NA,NA,NA,NA,NA,NA
"2269",2470,"FF","MG",NA,"drybeans",2009,NA,NA,NA,NA,NA
"2270",2471,"FF","MG",NA,"drybeans",2009,NA,NA,NA,NA,NA
"2271",2472,"FF","MG",NA,"drybeans",2009,NA,NA,NA,NA,NA
"2272",2473,"FF","MG",NA,"drybeans",2011,NA,NA,NA,NA,NA
"2273",2474,"FF","MG",NA,"drybeans",2011,NA,NA,NA,NA,NA
"2274",2475,"FF","MG",NA,"drybeans",2011,NA,NA,NA,NA,NA
"2275",2476,"FF","MG",NA,"drybeans",2011,NA,NA,NA,NA,NA
"2276",2477,"FF","MG",NA,"drybeans",2011,NA,NA,NA,NA,NA
"2277",2478,"FF","MG",NA,"drybeans",2011,NA,NA,NA,NA,NA
"2278",2479,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2279",2480,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2280",2481,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2281",2482,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2282",2483,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2283",2484,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2284",2485,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2285",2486,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2286",2487,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2287",2488,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2288",2489,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2289",2490,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2290",2491,"FF","MG",NA,"drybeans",2011,NA,NA,NA,NA,NA
"2291",2492,"FF","MG",NA,"drybeans",2011,NA,NA,NA,NA,NA
"2292",2493,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2293",2494,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2294",2495,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2295",2496,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2296",2497,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2297",2498,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2298",2499,"FF","GO",NA,"drybeans",2011,NA,NA,NA,NA,NA
"2299",2500,"FF","GO",NA,"drybeans",2011,NA,NA,NA,NA,NA
"2300",2501,"FF","GO",NA,"drybeans",2011,NA,NA,NA,NA,NA
"2301",2502,"FF","GO",NA,"drybeans",2011,NA,NA,NA,NA,NA
"2302",2503,"FF","GO",NA,"drybeans",2011,NA,NA,NA,NA,NA
"2303",2504,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2304",2505,"FF","MG",NA,"drybeans",2010,NA,0,1,0,0
"2305",2506,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2306",2507,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2307",2508,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2308",2509,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2309",2510,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2310",2511,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2311",2512,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2312",2513,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2313",2514,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2314",2515,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2315",2516,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2316",2517,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2317",2518,"FF","MG",NA,"drybeans",2010,NA,0,0,0,0
"2318",2519,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2319",2520,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2320",2521,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2321",2522,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2322",2523,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2323",2524,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2324",2525,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2325",2526,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2326",2527,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2327",2528,"FF","MG",NA,"drybeans",2010,NA,1,0,1,0
"2328",2529,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2329",2530,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2330",2531,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2331",2532,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2332",2533,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2333",2534,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2334",2535,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2335",2536,"FF","MG",NA,"drybeans",2010,NA,0,1,0,1
"2336",2537,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2337",2538,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2338",2539,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2339",2540,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
"2340",2541,"FF","MG",NA,"drybeans",2010,NA,NA,NA,NA,NA
