"","ID","Year","Host","State","County","Country","Field","Form.ID","Serial_agar_dilution_for_creating_the_model_..N.20.","Origin","hyphal_tip..ht.","DNA.Extraction","lat","long","Size.of.field..acres.","Percentage.Affected","History","Plot","Number.of.Years","Fungicide.This.Year","Chemigation","Applied.for.White.Mold","Fungicide_current_season","molecule.s._current_season","company_current_season","Timing","Applications","Rate","Pre.2015.Fungicides","Number.of.Years.1","Fungicide_previous_seasons","molecule.s._previous_seasons","company_previous_seasons","Timing..Soybean","Notes","Apparently.low.sensitiviy","Group_MOA_current_season","Group_MOA_previous_seasons","Field_Names"
"1322",1516,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 201(4) Topsin 20 fl oz/ac @ R1 Sample #6","201",NA,NA,NA,NA,"Topsin","thiophanate_methyl",NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,"Group_one","unknown","2017_han"
"1323",1517,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 201(4) Topsin 20 fl oz/ac @ R1 Sample #7","201",NA,NA,NA,NA,"Topsin","thiophanate_methyl",NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,"Group_one","unknown","2017_han"
"1324",1518,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 201(4) Topsin 20 fl oz/ac @ R1 Sample #8","201",NA,NA,NA,NA,"Topsin","thiophanate_methyl",NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,"Group_one","unknown","2017_han"
"1325",1519,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 201(4) Topsin 20 fl oz/ac @ R1 Sample #9","201",NA,NA,NA,NA,"Topsin","thiophanate_methyl",NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,"Group_one","unknown","2017_han"
"1326",1520,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 201(4) Topsin 20 fl oz/ac @ R1 Sample #10","201",NA,NA,NA,NA,"Topsin","thiophanate_methyl",NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,"Group_one","unknown","2017_han"
"1327",1521,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #1","307",NA,NA,NA,NA,"Topsin","thiophanate_methyl",NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,"Group_one","unknown","2017_han"
"1328",1522,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #2","307",NA,NA,NA,NA,"Topsin","thiophanate_methyl",NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,"Group_one","unknown","2017_han"
"1329",1523,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #3","307",NA,NA,NA,NA,"Topsin","thiophanate_methyl",NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,"Group_one","unknown","2017_han"
"1330",1524,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #4","307",NA,NA,NA,NA,"Topsin","thiophanate_methyl",NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,"Group_one","unknown","2017_han"
"1331",1525,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #5","307",NA,NA,NA,NA,"Topsin","thiophanate_methyl",NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,"Group_one","unknown","2017_han"
"1332",1526,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #6","307",NA,NA,NA,NA,"Topsin","thiophanate_methyl",NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,"Group_one","unknown","2017_han"
"1333",1527,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #7","307",NA,NA,NA,NA,"Topsin","thiophanate_methyl",NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,"Group_one","unknown","2017_han"
"1334",1528,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #8","307",NA,NA,NA,NA,"Topsin","thiophanate_methyl",NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,"Group_one","unknown","2017_han"
"1335",1529,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #9","307",NA,NA,NA,NA,"Topsin","thiophanate_methyl",NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,"Group_one","unknown","2017_han"
"1336",1530,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 307(4) Topsin 20 fl oz/ac @ R1 Sample #10","307",NA,NA,NA,NA,"Topsin","thiophanate_methyl",NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,"Group_one","unknown","2017_han"
"1337",1531,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #1","403",NA,NA,NA,NA,"Topsin","thiophanate_methyl",NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,"Group_one","unknown","2017_han"
"1338",1532,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #2","403",NA,NA,NA,NA,"Topsin","thiophanate_methyl",NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,"Group_one","unknown","2017_han"
"1339",1533,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #3","403",NA,NA,NA,NA,"Topsin","thiophanate_methyl",NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,"Group_one","unknown","2017_han"
"1340",1534,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #4","403",NA,NA,NA,NA,"Topsin","thiophanate_methyl",NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,"Group_one","unknown","2017_han"
"1341",1535,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #5","403",NA,NA,NA,NA,"Topsin","thiophanate_methyl",NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,"Group_one","unknown","2017_han"
"1342",1536,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #6","403",NA,NA,NA,NA,"Topsin","thiophanate_methyl",NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,"Group_one","unknown","2017_han"
"1343",1537,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #7","403",NA,NA,NA,NA,"Topsin","thiophanate_methyl",NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,"Group_one","unknown","2017_han"
"1344",1538,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #8","403",NA,NA,NA,NA,"Topsin","thiophanate_methyl",NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,"Group_one","unknown","2017_han"
"1345",1539,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #9","403",NA,NA,NA,NA,"Topsin","thiophanate_methyl",NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,"Group_one","unknown","2017_han"
"1346",1540,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 403(4) Topsin 20 fl oz/ac @ R1 Sample #10","403",NA,NA,NA,NA,"Topsin","thiophanate_methyl",NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,"Group_one","unknown","2017_han"
"1347",1541,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 102(1) Non-treated  Sample #1","102",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1348",1542,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 102(1) Non-treated  Sample #2","102",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1349",1543,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 102(1) Non-treated  Sample #3","102",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1350",1544,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 102(1) Non-treated  Sample #4","102",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1351",1545,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 102(1) Non-treated  Sample #5","102",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1352",1546,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 102(1) Non-treated  Sample #6","102",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1353",1547,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 102(1) Non-treated  Sample #7","102",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1354",1548,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 102(1) Non-treated  Sample #8","102",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1355",1549,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 102(1) Non-treated  Sample #9","102",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1356",1550,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 102(1) Non-treated  Sample #10","102",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1357",1551,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 207(1) Non-treated  Sample #1","207",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1358",1552,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 207(1) Non-treated  Sample #2","207",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1359",1553,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 207(1) Non-treated  Sample #3","207",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1360",1554,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 207(1) Non-treated  Sample #4","207",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1361",1555,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 207(1) Non-treated  Sample #5","207",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1362",1556,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 207(1) Non-treated  Sample #6","207",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1363",1557,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 207(1) Non-treated  Sample #7","207",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1364",1558,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 207(1) Non-treated  Sample #8","207",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1365",1559,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 207(1) Non-treated  Sample #9","207",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1366",1560,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 207(1) Non-treated  Sample #10","207",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1367",1561,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 308(1) Non-treated  Sample #1","308",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1368",1562,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 308(1) Non-treated  Sample #2","308",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1369",1563,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 308(1) Non-treated  Sample #3","308",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1370",1564,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 308(1) Non-treated  Sample #4","308",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1371",1565,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 308(1) Non-treated  Sample #5","308",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1372",1566,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 308(1) Non-treated  Sample #6","308",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1373",1567,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 308(1) Non-treated  Sample #7","308",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1374",1568,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 308(1) Non-treated  Sample #8","308",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1375",1569,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 308(1) Non-treated  Sample #9","308",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1376",1570,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 308(1) Non-treated  Sample #10","308",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1377",1571,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 404(1) Non-treated  Sample #1","404",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1378",1572,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 404(1) Non-treated  Sample #2","404",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1379",1573,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 404(1) Non-treated  Sample #3","404",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1380",1574,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 404(1) Non-treated  Sample #4","404",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1381",1575,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 404(1) Non-treated  Sample #5","404",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1382",1576,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 404(1) Non-treated  Sample #6","404",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1383",1577,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 404(1) Non-treated  Sample #7","404",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1384",1578,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 404(1) Non-treated  Sample #8","404",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1385",1579,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 404(1) Non-treated  Sample #9","404",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1386",1580,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 404(1) Non-treated  Sample #10","404",NA,NA,NA,NA,"control","control",NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_han"
"1387",1581,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #1","106",NA,NA,NA,NA,"Endura","boscalid",NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,"Group_7","unknown","2017_han"
"1388",1582,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #2","106",NA,NA,NA,NA,"Endura","boscalid",NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,"Group_7","unknown","2017_han"
"1389",1583,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #3","106",NA,NA,NA,NA,"Endura","boscalid",NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,"Group_7","unknown","2017_han"
"1390",1584,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #4","106",NA,NA,NA,NA,"Endura","boscalid",NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,"Group_7","unknown","2017_han"
"1391",1585,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #5","106",NA,NA,NA,NA,"Endura","boscalid",NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,"Group_7","unknown","2017_han"
"1392",1586,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #6","106",NA,NA,NA,NA,"Endura","boscalid",NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,"Group_7","unknown","2017_han"
"1393",1587,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #7","106",NA,NA,NA,NA,"Endura","boscalid",NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,"Group_7","unknown","2017_han"
"1394",1588,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #8","106",NA,NA,NA,NA,"Endura","boscalid",NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,"Group_7","unknown","2017_han"
"1395",1589,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #9","106",NA,NA,NA,NA,"Endura","boscalid",NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,"Group_7","unknown","2017_han"
"1396",1590,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 106(6) Endura 8 oz/ac  Sample #10","106",NA,NA,NA,NA,"Endura","boscalid",NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,"Group_7","unknown","2017_han"
"1397",1591,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 208(6) Endura 8 oz/ac  Sample #1","208",NA,NA,NA,NA,"Endura","boscalid",NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,"Group_7","unknown","2017_han"
"1398",1592,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 208(6) Endura 8 oz/ac  Sample #2","208",NA,NA,NA,NA,"Endura","boscalid",NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,"Group_7","unknown","2017_han"
"1399",1593,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 208(6) Endura 8 oz/ac  Sample #3","208",NA,NA,NA,NA,"Endura","boscalid",NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,"Group_7","unknown","2017_han"
"1400",1594,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 208(6) Endura 8 oz/ac  Sample #4","208",NA,NA,NA,NA,"Endura","boscalid",NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,"Group_7","unknown","2017_han"
"1401",1595,2017,"soybeans","WI","Hancock","USA","han",NA,"No","trial",NA,NA,44.113197,-89.545851,NA,NA,"Trial ID: 17248  Plot 208(6) Endura 8 oz/ac  Sample #5","208",NA,NA,NA,NA,"Endura","boscalid",NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,"Group_7","unknown","2017_han"
